N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
1426.0,SOL 미국TOP5채권혼합40 Solactive,11230.0,80.0,-0.71%,0.0,11245.0,11245.0,11195.0
1427.0,메리츠 미국 인플레이션 국채 ETN(H),8980.0,15.0,+0.17%,0.0,8980.0,8980.0,8980.0
1428.0,하이트진로2우B,15840.0,230.0,-1.43%,5000.0,16060.0,16060.0,15800.0
1429.0,ACE 러시아MSCI(합성),9590.0,0.0,0.00%,0.0,0.0,0.0,0.0
1430.0,미래에셋 코스피200 선물 ETN,8855.0,5.0,-0.06%,0.0,8790.0,8855.0,8755.0
1431.0,TRUE 레버리지 플래티넘 선물 ETN,17665.0,330.0,-1.83%,0.0,17685.0,17690.0,17600.0
1432.0,에셋플러스 코리아플랫폼액티브,7335.0,25.0,-0.34%,0.0,7340.0,7365.0,7305.0
1433.0,SOL 국고채3년,102925.0,160.0,-0.16%,0.0,102970.0,102970.0,102920.0
1434.0,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),17510.0,490.0,-2.72%,0.0,17715.0,17780.0,17450.0
1435.0,KB CSI 300 ETN,8730.0,95.0,+1.10%,0.0,8705.0,8730.0,8705.0
1436.0,메리츠 인버스 2X 금 선물 ETN(H),17410.0,190.0,+1.10%,0.0,17365.0,17415.0,17360.0
1437.0,에이리츠,3900.0,10.0,-0.26%,5000.0,3880.0,3915.0,3850.0
1438.0,신한 코스피 200 ETN,8665.0,85.0,-0.97%,0.0,8675.0,8675.0,8665.0
1439.0,QV 인버스 미국 IT TOP5 ETN(H),8635.0,195.0,+2.31%,0.0,8655.0,8655.0,8635.0
1440.0,KB CSI 500 ETN,8600.0,0.0,0.00%,0.0,8600.0,8600.0,8600.0
1441.0,대한제당우,2635.0,5.0,-0.19%,500.0,2670.0,2670.0,2620.0
1442.0,TRUE 인버스 2X 유로스탁스50 ETN(H) B,16850.0,110.0,-0.65%,0.0,16930.0,16930.0,16775.0
1443.0,TIGER 원유선물인버스(H),3240.0,50.0,-1.52%,0.0,3265.0,3270.0,3230.0
1444.0,신한 레버리지 구리 선물 ETN,16845.0,315.0,+1.91%,0.0,16610.0,16865.0,16560.0
1445.0,QV 인버스 레버리지 금 선물 ETN(H),16810.0,0.0,0.00%,0.0,16810.0,16810.0,16810.0
1446.0,마이티 다이나믹퀀트액티브,11640.0,55.0,-0.47%,0.0,11560.0,11640.0,11535.0
1447.0,NPC우,3170.0,5.0,+0.16%,500.0,3155.0,3395.0,3150.0
1448.0,QV 레버리지 은 선물 ETN(H),16600.0,0.0,0.00%,0.0,16600.0,16600.0,16600.0
1449.0,메리츠 인버스 2X 국채30년 ETN,16595.0,290.0,+1.78%,0.0,16510.0,16595.0,16510.0
1450.0,TIGER 200 철강소재,9395.0,245.0,+2.68%,0.0,9125.0,9420.0,8990.0
1451.0,삼성 인버스 2X 항셍테크 ETN(H),8240.0,20.0,-0.24%,0.0,8350.0,8390.0,7980.0
1452.0,FOCUS KRX300,16460.0,20.0,-0.12%,0.0,16450.0,16460.0,16450.0
1453.0,대신 철광석 선물 ETN(H) B,16445.0,300.0,-1.79%,0.0,16470.0,16470.0,16445.0
1454.0,삼양홀딩스우,54000.0,600.0,-1.10%,5000.0,54600.0,54600.0,54000.0
1455.0,KODEX 3대농산물선물(H),12435.0,235.0,-1.85%,0.0,12670.0,12670.0,12370.0
1456.0,KODEX TDF2050액티브,11295.0,55.0,+0.49%,0.0,11250.0,11295.0,11240.0
1457.0,KB 레버리지 항셍테크 선물 ETN(H) B,16370.0,25.0,-0.15%,0.0,16715.0,16760.0,16370.0
1458.0,신한 인버스 코스닥 150 선물 ETN,8185.0,35.0,-0.43%,0.0,8390.0,8390.0,8185.0
1459.0,미래에셋 인버스 코스닥150 선물 ETN,8145.0,70.0,-0.85%,0.0,8360.0,8360.0,8145.0
1460.0,메리츠 레버리지 은 선물 ETN(H),16250.0,535.0,-3.19%,0.0,16255.0,16255.0,16245.0
1461.0,KBSTAR 200선물인버스,5745.0,15.0,+0.26%,0.0,5760.0,5810.0,5740.0
1462.0,TRUE 인버스 2X 플래티넘 선물 ETN,16080.0,570.0,+3.68%,0.0,15975.0,16085.0,15960.0
1463.0,KODEX 배당성장,12825.0,25.0,+0.20%,0.0,12745.0,12835.0,12675.0
1464.0,KODEX 다우존스미국리츠(H),11875.0,45.0,-0.38%,0.0,11920.0,11920.0,11875.0
1465.0,TIGER MSCI KOREA ESG리더스,8975.0,15.0,-0.17%,0.0,8880.0,8975.0,8880.0
1466.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),105.0,5.0,-4.55%,0.0,105.0,105.0,100.0
1467.0,KBSTAR 5대그룹주,6560.0,20.0,-0.30%,0.0,6550.0,6575.0,6500.0
1468.0,TRUE FTSE100 ETN,15675.0,0.0,0.00%,0.0,15675.0,15675.0,15675.0
1469.0,KBSTAR 글로벌메타버스Moorgate,9220.0,190.0,-2.02%,0.0,9265.0,9265.0,9200.0
1470.0,KOSEF 코스닥150,7445.0,45.0,+0.61%,0.0,7260.0,7460.0,7260.0
1471.0,TRUE 인버스 2X 은 선물 ETN,15620.0,715.0,+4.80%,0.0,15555.0,15620.0,15490.0
1472.0,미래에셋 인버스 미디어엔터 Core5 ETN,15585.0,430.0,+2.84%,0.0,15515.0,15585.0,15505.0
1473.0,미래에셋 인버스 2X 은 선물 ETN,15540.0,680.0,+4.58%,0.0,15465.0,15540.0,15465.0
1474.0,한화우,32350.0,350.0,-1.07%,5000.0,32700.0,32700.0,31900.0
1475.0,일정실업,12900.0,0.0,0.00%,5000.0,0.0,0.0,0.0
1476.0,미래에셋 S&P 유럽탄소배출권 선물 ETN,15335.0,320.0,+2.13%,0.0,15335.0,15335.0,15335.0
1477.0,KODEX 에너지화학,19770.0,185.0,+0.94%,0.0,19105.0,19815.0,19105.0
1478.0,TRUE 레버리지 구리 선물 ETN,15210.0,290.0,+1.94%,0.0,15160.0,15245.0,15160.0
1479.0,KBSTAR 삼성그룹Top3채권혼합블룸버그,10125.0,35.0,-0.34%,0.0,10095.0,10150.0,10095.0
1480.0,TIMEFOLIO 이노베이션액티브,9490.0,10.0,-0.11%,0.0,9450.0,9505.0,9310.0
1481.0,KODEX 운송,4740.0,115.0,-2.37%,0.0,4845.0,4845.0,4720.0
1482.0,메리츠 미국레버리지 인플레이션국채ETN(H),7560.0,20.0,+0.27%,0.0,7560.0,7560.0,7560.0
1483.0,신한 인버스 WTI원유 선물 ETN(H),2980.0,40.0,-1.32%,0.0,3000.0,3005.0,2975.0
1484.0,TIGER 200커버드콜ATM,8725.0,15.0,-0.17%,0.0,8710.0,8725.0,8655.0
1485.0,TIGER 단기선진하이일드(합성 H),12320.0,85.0,-0.69%,0.0,12375.0,12375.0,12295.0
1486.0,KODEX 200exTOP,11370.0,60.0,+0.53%,0.0,11360.0,11375.0,11235.0
1487.0,신한 인버스 2X 구리 선물 ETN,2945.0,15.0,+0.51%,0.0,2955.0,2960.0,2920.0
1488.0,코오롱우,13670.0,70.0,-0.51%,5000.0,13800.0,13800.0,13670.0
1489.0,TIGER 차이나CSI300인버스(합성),8910.0,50.0,-0.56%,0.0,9020.0,9020.0,8885.0
1490.0,메리츠 S&P 유럽탄소배출권 선물 ETN(H),14670.0,265.0,+1.84%,0.0,14670.0,14670.0,14670.0
1491.0,ACE 일본TOPIX레버리지(H),29060.0,25.0,+0.09%,0.0,28935.0,29340.0,28825.0
1492.0,TIGER AI코리아그로스액티브,12100.0,10.0,-0.08%,0.0,11925.0,12100.0,11925.0
1493.0,LX홀딩스1우,9900.0,90.0,+0.92%,1000.0,9820.0,9900.0,9770.0
1494.0,HANARO Fn K-게임,4380.0,45.0,-1.02%,0.0,4425.0,4425.0,4345.0
1495.0,FOCUS AI코리아액티브,12020.0,75.0,+0.63%,0.0,11965.0,12025.0,11965.0
1496.0,TRUE S&P 유럽탄소배출권 선물 ETN(H),14355.0,0.0,0.00%,0.0,14355.0,14355.0,14355.0
1497.0,ACE 미국다우존스리츠(합성 H),79190.0,160.0,-0.20%,0.0,79350.0,79350.0,78710.0
1498.0,KBSTAR 채권혼합,59240.0,265.0,-0.45%,0.0,59095.0,59240.0,59095.0
1499.0,메리츠 인버스 2X 미국채10년 ETN(H),14175.0,165.0,+1.18%,0.0,14175.0,14175.0,14175.0
1500.0,신한 인버스 2X 코스피 200 선물 ETN,14105.0,365.0,+2.66%,0.0,14120.0,14120.0,14050.0
1501.0,메리츠 인버스 2X 은 선물 ETN(H),14100.0,365.0,+2.66%,0.0,14140.0,14140.0,14050.0
1502.0,FOCUS ESG리더스,10055.0,0.0,0.00%,0.0,10050.0,10085.0,10050.0
1503.0,코오롱글로벌우,19000.0,350.0,-1.81%,5000.0,19450.0,19450.0,18900.0
1504.0,KODEX 기계장비,8070.0,90.0,+1.13%,0.0,7865.0,8105.0,7860.0
1505.0,KOSEF 고배당,8255.0,5.0,+0.06%,0.0,8250.0,8270.0,8200.0
1506.0,KBSTAR V&S셀렉트밸류채권혼합,11655.0,10.0,-0.09%,0.0,11610.0,11655.0,11600.0
1507.0,삼성 레버리지 구리 선물 ETN(H),13960.0,75.0,+0.54%,0.0,13840.0,14020.0,13795.0
1508.0,KODEX KRX300레버리지,13945.0,140.0,-0.99%,0.0,13895.0,13955.0,13685.0
1509.0,TIGER 배당성장,16025.0,10.0,+0.06%,0.0,15775.0,16065.0,15775.0
1510.0,메리츠 레버리지 구리 선물 ETN(H),13880.0,0.0,0.00%,0.0,13880.0,13880.0,13880.0
1511.0,삼성 인버스 2X 구리 선물 ETN(H),2775.0,20.0,-0.72%,0.0,2810.0,2825.0,2775.0
1512.0,ACE 글로벌메타버스테크액티브,8670.0,130.0,-1.48%,0.0,8695.0,8695.0,8620.0
1513.0,삼성 인버스 2X 코스피200 선물 ETN,13865.0,40.0,+0.29%,0.0,14100.0,14215.0,13840.0
1514.0,KODEX 보험,7280.0,45.0,+0.62%,0.0,7255.0,7335.0,7225.0
1515.0,KB 레버리지 KOSPI 200 선물 ETN,27655.0,200.0,-0.72%,0.0,27140.0,27655.0,27090.0
1516.0,한화갤러리아우,4750.0,150.0,-3.06%,500.0,4795.0,4795.0,4750.0
1517.0,TIGER 유로스탁스배당30,11480.0,85.0,+0.75%,0.0,11440.0,11485.0,11405.0
1518.0,QV 레버리지 구리 선물 ETN(H),13765.0,0.0,0.00%,0.0,13765.0,13765.0,13765.0
1519.0,ARIRANG 선진국MSCI(합성 H),11270.0,70.0,-0.62%,0.0,11340.0,11345.0,11245.0
1520.0,TIGER K게임,8070.0,80.0,-0.98%,0.0,8125.0,8125.0,7990.0
1521.0,QV 인버스 레버리지 은 선물 ETN(H),13715.0,0.0,0.00%,0.0,13715.0,13715.0,13715.0
1522.0,하나 레버리지 구리 선물 ETN(H),13695.0,0.0,0.00%,0.0,13695.0,13695.0,13695.0
1523.0,ARIRANG 코스피50,23780.0,45.0,+0.19%,0.0,23740.0,23825.0,23480.0
1524.0,삼성 인버스 2X HSCEI ETN(H),13480.0,250.0,+1.89%,0.0,13550.0,13680.0,13480.0
1525.0,메리츠 인버스 국채30년 ETN,13415.0,70.0,+0.52%,0.0,13415.0,13415.0,13415.0
1526.0,한진칼우,24900.0,150.0,-0.60%,2500.0,25100.0,25150.0,24750.0
1527.0,TRUE 레버리지 유로스탁스50 ETN(H) B,13300.0,15.0,-0.11%,0.0,13260.0,13300.0,13260.0
1528.0,HANARO 글로벌탄소배출권선물ICE(합성),11550.0,200.0,+1.76%,0.0,11480.0,11570.0,11460.0
1529.0,JW중외제약2우B,64300.0,300.0,+0.47%,2500.0,65500.0,65500.0,64300.0
1530.0,TRUE 레버리지 베트남 VN30 선물 ETN(H),13190.0,55.0,+0.42%,0.0,13180.0,13320.0,12970.0
1531.0,삼성 인버스 HSCEI ETN(H),13165.0,0.0,0.00%,0.0,13165.0,13165.0,13165.0
1532.0,KBSTAR 헬스케어채권혼합,10955.0,50.0,+0.46%,0.0,10905.0,10990.0,10905.0
1533.0,KOSEF 미국달러선물레버리지,11525.0,260.0,+2.31%,0.0,11395.0,11525.0,11380.0
1534.0,TIGER 글로벌자원생산기업(합성 H),15435.0,120.0,+0.78%,0.0,15440.0,15455.0,15370.0
1535.0,KB 레버리지 FANG 플러스 ETN(H),26060.0,1795.0,-6.44%,0.0,27000.0,27000.0,25755.0
1536.0,BNK 주주가치액티브,11795.0,35.0,-0.30%,0.0,11780.0,11805.0,11720.0
1537.0,QV US 500 월간레버리지 ETN(H),25860.0,190.0,-0.73%,0.0,25860.0,25860.0,25860.0
1538.0,ARIRANG 미국다우존스고배당주(합성 H),15200.0,65.0,+0.43%,0.0,15165.0,15235.0,15165.0
1539.0,ACE 멕시코MSCI(합성),14350.0,50.0,-0.35%,0.0,14300.0,14395.0,14250.0
1540.0,KODEX 미국클린에너지나스닥,9220.0,170.0,-1.81%,0.0,9055.0,9250.0,9055.0
1541.0,KOSEF 미국나스닥100(H),12855.0,250.0,-1.91%,0.0,12855.0,12885.0,12835.0
1542.0,메리츠 인버스 2X 미국채30년 ETN(H),12845.0,240.0,+1.90%,0.0,12845.0,12845.0,12845.0
1543.0,대신 S&P 인버스 WTI원유 선물 ETN,12830.0,40.0,+0.31%,0.0,12865.0,12865.0,12830.0
1544.0,KOSEF 미국S&P500,11655.0,75.0,+0.65%,0.0,11555.0,11675.0,11555.0
1545.0,신한 인버스 옥수수 선물 ETN(H),6370.0,205.0,+3.33%,0.0,6355.0,6370.0,6280.0
1546.0,ARIRANG 우주항공&UAM iSelect,11070.0,50.0,-0.45%,0.0,10970.0,11160.0,10970.0
1547.0,신한 인버스 금 선물 ETN(H),6340.0,40.0,+0.63%,0.0,6325.0,6340.0,6325.0
1548.0,KODEX 200가치저변동,9735.0,35.0,-0.36%,0.0,9730.0,9745.0,9645.0
1549.0,TIGER LG그룹+펀더멘털,8825.0,50.0,-0.56%,0.0,8885.0,8885.0,8765.0
1550.0,TIMEFOLIO Korea플러스배당액티브,10785.0,5.0,+0.05%,0.0,10655.0,10820.0,10595.0
1551.0,미래에셋 FnGuide 부산엑스포 추가수익 ETN,12430.0,0.0,0.00%,0.0,12430.0,12430.0,12430.0
1552.0,TRUE 인버스 플래티넘 선물 ETN,12255.0,0.0,0.00%,0.0,12255.0,12255.0,12255.0
1553.0,KODEX MSCI KOREA ESG유니버설,10205.0,5.0,+0.05%,0.0,10190.0,10210.0,10190.0
1554.0,메리츠 인버스 미국채10년 ETN(H),12170.0,75.0,+0.62%,0.0,12170.0,12170.0,12170.0
1555.0,HANARO KOFR금리액티브(합성),101295.0,5.0,0.00%,0.0,101300.0,101300.0,101295.0
1556.0,미래에셋 인버스 2X 옥수수 선물 ETN,12140.0,740.0,+6.49%,0.0,11400.0,12240.0,11400.0
1557.0,신한 USD K200 선물 바이셀 ETN,6020.0,55.0,+0.92%,0.0,6020.0,6020.0,6020.0
1558.0,메리츠 대표 농산물 선물 ETN(H),11985.0,250.0,-2.04%,0.0,12065.0,12065.0,11985.0
1559.0,신한 블룸버그 레버리지 WTI원유 선물 ETN,11970.0,475.0,+4.13%,0.0,11745.0,11970.0,11705.0
1560.0,하나 S&P 레버리지 WTI원유 선물 ETN,11955.0,440.0,+3.82%,0.0,11785.0,12005.0,11740.0
1561.0,TRUE 금 선물 ETN,11955.0,30.0,+0.25%,0.0,11955.0,11955.0,11955.0
1562.0,신한 FnGuide 폐기물처리 ETN,5975.0,40.0,-0.67%,0.0,5980.0,5985.0,5975.0
1563.0,QV 블룸버그 2X WTI원유선물 ETN,11930.0,530.0,+4.65%,0.0,11785.0,11945.0,11690.0
1564.0,KODEX 미국S&P바이오(합성),23465.0,10.0,-0.04%,0.0,23495.0,23495.0,23335.0
1565.0,삼성 KRX 2차전지 K-뉴딜 ETN,11860.0,135.0,+1.15%,0.0,11410.0,11935.0,11400.0
1566.0,KB 레버리지 콩 선물 ETN,23715.0,110.0,+0.47%,0.0,23720.0,23955.0,23715.0
1567.0,삼성 레버리지 항셍테크 ETN(H),1970.0,5.0,+0.25%,0.0,1945.0,2015.0,1930.0
1568.0,KBSTAR 글로벌클린에너지S&P,9080.0,5.0,+0.06%,0.0,9045.0,9120.0,9045.0
1569.0,ACE 글로벌브랜드TOP10블룸버그,12415.0,55.0,-0.44%,0.0,12410.0,12415.0,12315.0
1570.0,QV iSelect 배터리 재활용 Top10 ETN,11730.0,0.0,0.00%,0.0,11730.0,11730.0,11730.0
1571.0,JW중외제약우,34950.0,50.0,-0.14%,2500.0,35000.0,35000.0,34200.0
1572.0,메리츠 인버스 미국채30년 ETN(H),11690.0,95.0,+0.82%,0.0,11690.0,11690.0,11690.0
1573.0,ARIRANG 고배당주채권혼합,10615.0,10.0,+0.09%,0.0,10605.0,10615.0,10585.0
1574.0,VITA MZ소비액티브,7780.0,50.0,-0.64%,0.0,7800.0,7840.0,7770.0
1575.0,삼성 인버스 항셍테크 ETN(H),11605.0,55.0,-0.47%,0.0,11725.0,11780.0,11605.0
1576.0,KODEX Fn K-뉴딜디지털플러스,9660.0,145.0,+1.52%,0.0,9395.0,9675.0,9395.0
1577.0,신한 달러인덱스 선물 ETN(H),11590.0,0.0,0.00%,0.0,11590.0,11590.0,11590.0
1578.0,대덕1우,9550.0,60.0,-0.62%,500.0,9600.0,9610.0,9460.0
1579.0,신한 인버스 구리 선물 ETN(H),5780.0,15.0,-0.26%,0.0,5815.0,5815.0,5780.0
1580.0,메리츠 블룸버그 레버리지 WTI선물 ETN(H),11545.0,330.0,+2.94%,0.0,11410.0,11570.0,11365.0
1581.0,KBSTAR 중국MSCI China(H),7960.0,75.0,-0.93%,0.0,8170.0,8170.0,7930.0
1582.0,에셋플러스 코리아대장장이액티브,12790.0,185.0,-1.43%,0.0,12815.0,12860.0,12700.0
1583.0,ARIRANG Apple채권혼합Fn,10960.0,5.0,+0.05%,0.0,10955.0,10980.0,10945.0
1584.0,메리츠 인버스 2X 대표 농산물 선물 ETN(H),11500.0,275.0,+2.45%,0.0,11495.0,11595.0,11360.0
1585.0,KB S&P 레버리지 WTI원유 선물 ETN(H),11490.0,265.0,+2.36%,0.0,11400.0,11535.0,11325.0
1586.0,파워 코스피100,26055.0,20.0,+0.08%,0.0,25940.0,26100.0,25790.0
1587.0,TIGER KRX300,16350.0,25.0,-0.15%,0.0,16325.0,16350.0,16325.0
1588.0,KB 레버리지 밀 선물 ETN,22890.0,175.0,-0.76%,0.0,22560.0,23205.0,22490.0
1589.0,QV iSelect-WG 그린에너지 ESG ETN,11410.0,0.0,0.00%,0.0,11410.0,11410.0,11410.0
1590.0,KB 레버리지 KRX 2차전지 K-뉴딜 ETN,11410.0,650.0,+6.04%,0.0,10325.0,11550.0,10325.0
1591.0,메리츠 인버스 2X 국채10년 ETN,11405.0,105.0,+0.93%,0.0,11405.0,11405.0,11405.0
1592.0,KODEX 미국스마트모빌리티S&P,6700.0,50.0,-0.74%,0.0,6720.0,6725.0,6640.0
1593.0,KODEX 테슬라밸류체인FactSet,10825.0,145.0,-1.32%,0.0,10650.0,10845.0,10650.0
1594.0,신한 인버스 2X 미국달러 선물 ETN,5675.0,175.0,-2.99%,0.0,5740.0,5740.0,5675.0
1595.0,삼성 레버리지 KRX 2차전지 K-뉴딜 ETN,11310.0,655.0,+6.15%,0.0,10160.0,11330.0,10160.0
1596.0,SOL 한국형글로벌반도체액티브,12290.0,245.0,-1.95%,0.0,12500.0,12500.0,12125.0
1597.0,대신 인버스 밀 선물 ETN(H),11265.0,75.0,+0.67%,0.0,11345.0,11350.0,11110.0
1598.0,에셋플러스 글로벌대장장이액티브,11975.0,105.0,-0.87%,0.0,11950.0,11975.0,11875.0
1599.0,KODEX 미국S&P500금융,11255.0,290.0,+2.64%,0.0,11055.0,11270.0,11055.0
1600.0,KODEX 미국S&P500필수소비재,10200.0,200.0,+2.00%,0.0,10135.0,10270.0,10120.0
1601.0,ARIRANG 우량회사채50 1년,112190.0,40.0,-0.04%,0.0,112230.0,112230.0,112180.0
1602.0,KB 인버스 2X 항셍테크 선물 ETN,11200.0,110.0,+0.99%,0.0,11310.0,11350.0,11040.0
1603.0,KODEX 필수소비재,6215.0,5.0,+0.08%,0.0,6215.0,6235.0,6185.0
1604.0,유유제약1우,4920.0,120.0,-2.38%,1000.0,4900.0,5140.0,4760.0
1605.0,하나 인버스 2X 옥수수 선물 ETN(H),11145.0,590.0,+5.59%,0.0,10700.0,11200.0,10700.0
1606.0,TIGER 코스닥글로벌,11135.0,55.0,+0.50%,0.0,10895.0,11235.0,10870.0
1607.0,삼성 인버스 코스피 200 선물 ETN,11125.0,85.0,+0.77%,0.0,11155.0,11155.0,11125.0
1608.0,KOSEF 미국달러선물인버스2X,6200.0,155.0,-2.44%,0.0,6265.0,6280.0,6200.0
1609.0,KOSEF 차이나A50커넥트MSCI,8490.0,40.0,+0.47%,0.0,8480.0,8490.0,8470.0
1610.0,미래에셋 인도네시아 Top5 ETN,11035.0,60.0,+0.55%,0.0,11070.0,11075.0,11035.0
1611.0,삼성 나스닥 100 ETN(H),11020.0,210.0,-1.87%,0.0,11020.0,11025.0,11000.0
1612.0,ARIRANG 미국S&P500,11005.0,70.0,+0.64%,0.0,10925.0,11005.0,10925.0
1613.0,신한 FnGuide 메타버스 ETN,5495.0,55.0,-0.99%,0.0,5495.0,5495.0,5495.0
1614.0,QV S&P500 버퍼10% 12월 ETN(H),10960.0,635.0,+6.15%,0.0,10990.0,10990.0,10960.0
1615.0,KB 인버스 2X KOSDAQ 150 선물 ETN,7305.0,95.0,-1.28%,0.0,7980.0,7980.0,7285.0
1616.0,메리츠 인버스 국채10년 ETN,10935.0,50.0,+0.46%,0.0,10935.0,10935.0,10935.0
1617.0,KODEX 구리선물(H),6830.0,35.0,+0.52%,0.0,6600.0,6850.0,6440.0
1618.0,신한 인버스 콩 선물 ETN(H),5460.0,15.0,+0.28%,0.0,5475.0,5480.0,5455.0
1619.0,ACE 미국IT인터넷S&P(합성 H),13645.0,445.0,-3.16%,0.0,13785.0,13785.0,13640.0
1620.0,메리츠 레버리지 국채5년 ETN,10910.0,20.0,-0.18%,0.0,10910.0,10910.0,10910.0
1621.0,TRUE 인버스 은 선물 ETN,10900.0,0.0,0.00%,0.0,10900.0,10900.0,10900.0
1622.0,KODEX KTOP30,18160.0,150.0,+0.83%,0.0,17875.0,18210.0,17865.0
1623.0,메리츠 인버스 구리 선물 ETN(H),10885.0,0.0,0.00%,0.0,10885.0,10885.0,10885.0
1624.0,신한 레버리지 Russell 2000 ETN,10880.0,50.0,-0.46%,0.0,10800.0,10880.0,10775.0
1625.0,신한 S&P 레버리지 유로 선물 ETN(H),10865.0,0.0,0.00%,0.0,10865.0,10865.0,10865.0
1626.0,대신 2X 철광석 선물 ETN(H),10840.0,485.0,-4.28%,0.0,11070.0,11095.0,10840.0
1627.0,KTOP 코스피50,24090.0,85.0,-0.35%,0.0,23860.0,24095.0,23790.0
1628.0,KBSTAR KRX300,16670.0,15.0,+0.09%,0.0,16515.0,16675.0,16515.0
1629.0,KB KRX ESG Eco ETN,10835.0,40.0,+0.37%,0.0,10890.0,10890.0,10835.0
1630.0,ARIRANG ESG성장주액티브,8315.0,15.0,+0.18%,0.0,8325.0,8335.0,8225.0
1631.0,삼성 인버스 2X 은 선물 ETN(H),1080.0,30.0,+2.86%,0.0,1075.0,1080.0,1070.0
1632.0,삼성 인버스 구리 선물 ETN(H),10775.0,0.0,0.00%,0.0,10775.0,10775.0,10775.0
1633.0,TRUE 인버스 금 선물 ETN,10765.0,0.0,0.00%,0.0,10765.0,10765.0,10765.0
1634.0,메리츠 금 선물 ETN(H),10750.0,0.0,0.00%,0.0,10750.0,10750.0,10750.0
1635.0,TRUE 인버스 베트남 VN30 선물 ETN(H),10730.0,90.0,-0.83%,0.0,10820.0,10820.0,10730.0
1636.0,KB S&P 유럽탄소배출권 선물 ETN(H),10730.0,0.0,0.00%,0.0,10730.0,10730.0,10730.0
1637.0,삼성 금 선물 ETN(H),10720.0,75.0,-0.69%,0.0,10720.0,10720.0,10720.0
1638.0,하나 iSelect-WG 탄소중립 ESG ETN,10635.0,0.0,0.00%,0.0,10635.0,10635.0,10635.0
1639.0,TIGER 은행,6175.0,40.0,+0.65%,0.0,6200.0,6200.0,6115.0
1640.0,메리츠 국채5년 ETN,10610.0,0.0,0.00%,0.0,10610.0,10610.0,10610.0
1641.0,KB 레버리지 금 선물 ETN(H),21215.0,230.0,-1.07%,0.0,21305.0,21305.0,21215.0
1642.0,KOSEF 물가채KIS,105770.0,400.0,-0.38%,0.0,105840.0,105840.0,105770.0
1643.0,넥센우,2930.0,20.0,-0.68%,500.0,2930.0,2965.0,2930.0
1644.0,KODEX 미국S&P500헬스케어,10535.0,290.0,+2.83%,0.0,10325.0,10535.0,10325.0
1645.0,QV S&P500 버퍼10% 3월 ETN(H),10495.0,0.0,0.00%,0.0,10495.0,10495.0,10495.0
1646.0,메리츠 레버리지 국채3년 ETN,10490.0,10.0,-0.10%,0.0,10490.0,10490.0,10490.0
1647.0,TRUE FnGuide IoT ETN,10480.0,180.0,+1.75%,0.0,10495.0,10495.0,10480.0
1648.0,신한 S&P 유로 선물 ETN(H),10470.0,0.0,0.00%,0.0,10470.0,10470.0,10470.0
1649.0,TIGER 한중전기차(합성),11000.0,110.0,+1.01%,0.0,10915.0,11000.0,10895.0
1650.0,QV S&P500 버퍼10% 6월 ETN(H),10445.0,0.0,0.00%,0.0,10445.0,10445.0,10445.0
1651.0,KOSEF 국고채10년레버리지,104305.0,915.0,-0.87%,0.0,104740.0,104740.0,103965.0
1652.0,티와이홀딩스우,8390.0,20.0,-0.24%,500.0,8450.0,8600.0,8200.0
1653.0,대신 인버스 3X 국채10년 ETN,20825.0,0.0,0.00%,0.0,20825.0,20825.0,20825.0
1654.0,하나 코스닥150 선물 ETN,10395.0,35.0,+0.34%,0.0,10410.0,10410.0,10395.0
1655.0,메리츠 국채3년 ETN,10395.0,0.0,0.00%,0.0,10395.0,10395.0,10395.0
1656.0,KBSTAR 국채30년레버리지KAP(합성),18015.0,330.0,-1.80%,0.0,18140.0,18265.0,18015.0
1657.0,TRUE 코스닥 150 ETN,10355.0,55.0,+0.53%,0.0,10140.0,10360.0,10125.0
1658.0,메리츠 인버스 3X 국채10년 ETN,20670.0,280.0,+1.37%,0.0,20670.0,20670.0,20670.0
1659.0,HANARO 탄소효율그린뉴딜,8610.0,40.0,-0.46%,0.0,8530.0,8615.0,8520.0
1660.0,TRUE 은 선물 ETN,10295.0,0.0,0.00%,0.0,10295.0,10295.0,10295.0
1661.0,TIGER 미국배당+3%프리미엄다우존스,10275.0,165.0,+1.63%,0.0,10130.0,10280.0,10130.0
1662.0,삼성 S&P500 ETN,10260.0,60.0,+0.59%,0.0,10165.0,10265.0,10160.0
1663.0,SOL 24-06 국고채액티브,102275.0,10.0,-0.01%,0.0,102315.0,102315.0,102225.0
1664.0,대신 인버스 국채10년 ETN,10215.0,0.0,0.00%,0.0,10215.0,10215.0,10215.0
1665.0,메리츠 인버스 3X 국채30년 ETN,50875.0,915.0,+1.83%,0.0,50955.0,50990.0,50335.0
1666.0,메리츠 인버스 3X 국채5년 ETN,20290.0,100.0,+0.50%,0.0,20290.0,20290.0,20290.0
1667.0,마이다스 KoreaStock액티브,19320.0,50.0,-0.26%,0.0,19245.0,19375.0,19135.0
1668.0,ACE 골드선물 레버리지(합성 H),16885.0,170.0,-1.00%,0.0,17055.0,17055.0,16800.0
1669.0,메리츠 3X 레버리지 국채3년 ETN,20200.0,45.0,-0.22%,0.0,20200.0,20200.0,20200.0
1670.0,메리츠 인버스 3X 국채3년 ETN,20200.0,55.0,+0.27%,0.0,20200.0,20200.0,20200.0
